time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-10-15T08:56:27.100Z,19.486,-155.8025,12.2,1.6,Md,,75.6,0.09881468,0.17,hv,hv60790361,2014-10-15T21:40:58.314Z,"7km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-10-15T08:52:09.370Z,37.4813333,-118.7831667,6.44,0.8,md,8,153,0.1145,0.02,nc,nc72327756,2014-10-25T03:13:07.130Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T08:49:29.000Z,60.1003,-141.0917,10,1.5,ml,,,,0.64,ak,ak11419891,2014-10-20T19:58:06.469Z,"74km E of Cape Yakataga, Alaska",earthquake
2014-10-15T08:46:21.490Z,37.4686667,-118.7926667,5.44,0.74,md,13,162,0.1246,0.04,nc,nc72327751,2014-10-25T03:12:06.490Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-15T08:44:50.830Z,44.0873,149.1119,28.21,5,mb,,135,4.695,0.96,us,usb000smc8,2014-10-15T16:47:21.823Z,"160km SE of Kuril'sk, Russia",earthquake
2014-10-15T08:42:55.910Z,38.8078346,-122.8026657,1.43,0.53,md,9,92,0.005754,0.02,nc,nc72327746,2014-10-15T09:22:04.506Z,"5km NW of The Geysers, California",earthquake
2014-10-15T08:27:58.080Z,37.481,-118.7888333,5.81,0.74,md,12,155,0.1134,0.02,nc,nc72327741,2014-10-25T03:10:35.810Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T08:27:54.000Z,62.2736,-149.655,55.9,1.2,ml,,,,0.31,ak,ak11419889,2014-10-20T19:58:05.630Z,"16km NE of Y, Alaska",earthquake
2014-10-15T08:21:30.840Z,37.4775,-118.7895,6.15,2.52,ml,38,51,0.05491,0.05,nc,nc72327726,2014-10-17T05:44:04.465Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T08:20:36.110Z,37.4796667,-118.7876667,6.23,2.14,md,27,155,0.115,0.04,nc,nc72327731,2014-10-17T04:53:08.639Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T08:11:28.000Z,39.4655,-123.296,15.91,1.88,md,10,105,0.1306,0.07,nc,nc72327721,2014-10-24T23:22:04.581Z,"8km NE of Willits, California",earthquake
2014-10-15T08:10:20.210Z,37.4763333,-118.7853333,6.76,1.25,md,29,156,0.0519,0.03,nc,nc72327711,2014-10-25T02:45:08.254Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-15T08:09:50.210Z,37.4771667,-118.7855,6.93,0.75,md,23,156,0.05185,0.03,nc,nc72327716,2014-10-25T03:04:04.460Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-15T08:07:44.490Z,33.9203333,-116.815,11.09,0.89,ml,35,70,0.08776,0.19,ci,ci37279240,2014-10-15T17:45:32.610Z,"2km W of Cabazon, California",earthquake
2014-10-15T08:02:22.000Z,51.5525,-178.1204,12.8,2.4,ml,,,,0.41,ak,ak11419888,2014-10-20T19:58:53.056Z,"36km S of Tanaga Volcano, Alaska",earthquake
2014-10-15T07:51:57.000Z,61.9668,-151.4638,76.3,2.2,ml,,,,0.51,ak,ak11419883,2014-10-20T19:58:04.939Z,"78km WNW of Willow, Alaska",earthquake
2014-10-15T07:49:57.470Z,37.4746667,-118.791,5.81,0.74,md,10,159,0.1191,0.01,nc,nc72327706,2014-10-25T03:00:33.480Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-15T07:47:03.400Z,38.8390007,-122.8386688,2.63,1.8,md,31,57,0.002519,0.04,nc,nc72327701,2014-10-15T12:54:06.809Z,"9km NW of The Geysers, California",earthquake
2014-10-15T07:41:45.000Z,59.0824,-137.8447,5.8,1.8,ml,,,,0.52,ak,ak11423971,2014-10-20T20:03:04.540Z,"119km ESE of Yakutat, Alaska",earthquake
2014-10-15T07:39:12.000Z,60.2973,-143.0435,1.5,1.5,ml,,,,0.53,ak,ak11419855,2014-10-20T19:58:04.079Z,"42km NW of Cape Yakataga, Alaska",earthquake
2014-10-15T07:30:17.450Z,38.8238333,-122.7651667,2.98,0.27,md,14,127,0.007594,0.02,nc,nc72327696,2014-10-23T06:14:05.429Z,"3km W of Cobb, California",earthquake
2014-10-15T07:28:16.000Z,51.5978,-173.6506,13.6,2.2,ml,,,,0.45,ak,ak11419854,2014-10-20T19:58:23.147Z,"76km SSE of Atka, Alaska",earthquake
2014-10-15T07:24:22.000Z,66.2847,-147.7393,23.1,1.1,ml,,,,0.82,ak,ak11423968,2014-10-20T20:02:48.734Z,"114km WSW of Fort Yukon, Alaska",earthquake
2014-10-15T07:19:40.920Z,40.3445,-124.2016667,23.03,1.79,md,14,78,0.06706,0.07,nc,nc72327691,2014-10-23T09:08:04.272Z,"18km SSW of Rio Dell, California",earthquake
2014-10-15T07:16:24.920Z,38.7916679,-122.7369995,1.94,0.53,md,7,95,0.008421,0.05,nc,nc72327686,2014-10-15T08:02:05.810Z,"2km NE of The Geysers, California",earthquake
2014-10-15T07:11:23.000Z,61.4064,-150.9635,69.4,1.5,ml,,,,0.48,ak,ak11423967,2014-10-20T20:02:47.906Z,"55km WSW of Big Lake, Alaska",earthquake
2014-10-15T07:11:04.000Z,61.6336,-147.3047,29.1,1.5,ml,,,,0.78,ak,ak11419849,2014-10-20T19:58:03.402Z,"75km NW of Valdez, Alaska",earthquake
2014-10-15T07:06:51.780Z,44.5399,148.9507,38.32,4.8,mb,,196,4.581,0.86,us,usb000smbh,2014-10-15T15:09:23.398Z,"114km SE of Kuril'sk, Russia",earthquake
2014-10-15T07:04:46.220Z,37.477,-118.7881667,6.45,1.14,md,28,157,0.05396,0.06,nc,nc72327681,2014-10-25T04:06:02.163Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-15T07:02:31.000Z,60.1923,-141.2017,0,1.2,ml,,,,0.51,ak,ak11419852,2014-10-20T19:58:21.580Z,"69km ENE of Cape Yakataga, Alaska",earthquake
2014-10-15T07:01:27.000Z,64.6575,-147.5547,12,0.7,ml,,,,0.44,ak,ak11419848,2014-10-20T19:58:01.683Z,"14km SW of North Pole, Alaska",earthquake
2014-10-15T06:59:13.000Z,53.8734,-166.9024,3.4,1.5,ml,,,,0.42,ak,ak11419847,2014-10-20T19:58:51.988Z,"23km W of Dutch Harbor, Alaska",earthquake
2014-10-15T06:58:43.710Z,37.479,-118.7886667,6.38,0.74,md,12,156,0.1154,0.02,nc,nc72327676,2014-10-25T03:00:04.815Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T06:57:45.650Z,37.4755,-118.782,5.8,0.5,md,11,155,0.1203,0.04,nc,nc72327671,2014-10-25T02:54:04.218Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-15T06:57:23.670Z,38.8761667,-122.8163333,2.72,0.55,md,16,156,0.004503,0.05,nc,nc72327666,2014-10-23T05:48:02.472Z,"10km NW of Cobb, California",earthquake
2014-10-15T06:57:18.100Z,39.4871667,-110.3453333,2.11,1.88,ml,17,205,0.1349,0.21,uu,uu60088402,2014-10-16T15:29:57.950Z,"8km SE of East Carbon City, Utah",earthquake
2014-10-15T06:50:56.000Z,63.0131,-149.8506,84.3,1.1,ml,,,,0.43,ak,ak11419846,2014-10-20T19:58:19.578Z,"61km SW of Cantwell, Alaska",earthquake
2014-10-15T06:49:34.100Z,46.8861,-112.5391,16.4,3.3,mc,62,79.1999936640005,0.1904428,0.28,mb,mb14837402,2014-10-16T01:56:42.277Z,"10km SSE of Lincoln, Montana",earthquake
2014-10-15T06:44:11.230Z,36.8483333,-121.3971667,3.43,0.8,md,26,87,0.03508,0.04,nc,nc72327656,2014-10-25T02:59:12.560Z,"0km SE of Hollister, California",earthquake
2014-10-15T06:40:25.210Z,44.7508333,-111.0126667,9.52,1.61,ml,18,78,0.009679,0.19,uu,uu60088392,2014-10-16T15:20:11.270Z,"12km NE of West Yellowstone, Montana",earthquake
2014-10-15T06:36:26.340Z,37.6606667,-118.8505,4.92,0.78,md,18,93,0.02547,0.05,nc,nc72327651,2014-10-23T05:21:04.553Z,"10km E of Mammoth Lakes, California",earthquake
2014-10-15T06:33:52.190Z,37.4783333,-118.7915,5.85,0.74,md,12,157,0.1154,0.03,nc,nc72327646,2014-10-25T02:45:03.233Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T06:30:16.000Z,61.1399,-151.0093,61.8,1.4,ml,,,,0.52,ak,ak11419828,2014-10-20T19:58:50.869Z,"52km NNE of Nikiski, Alaska",earthquake
2014-10-15T06:26:58.000Z,63.3064,-152.6903,14.3,1.5,ml,,,,0.87,ak,ak11419827,2014-10-20T19:58:00.823Z,"151km ENE of McGrath, Alaska",earthquake
2014-10-15T06:26:27.470Z,36.0425,-120.6091667,5.14,0.92,md,27,104,0.02828,0.07,nc,nc72327636,2014-10-23T05:16:03.965Z,"24km WSW of Coalinga, California",earthquake
2014-10-15T06:26:21.760Z,37.4818333,-118.7881667,6.44,1.59,md,32,105,0.05322,0.04,nc,nc72327631,2014-10-25T03:53:05.716Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T06:24:03.130Z,37.478,-118.7881667,6.59,0.92,md,22,156,0.05378,0.03,nc,nc72327626,2014-10-20T15:53:35.824Z,"27km WNW of West Bishop, California",earthquake
2014-10-15T06:22:55.210Z,37.6593333,-118.8506667,4.66,0.86,md,25,91,0.02435,0.06,nc,nc72327621,2014-10-25T02:56:32.630Z,"10km E of Mammoth Lakes, California",earthquake
2014-10-15T06:15:45.570Z,35.9956667,-120.5676667,9.58,0.78,md,25,78,0.02296,0.07,nc,nc72327611,2014-10-22T17:25:51.560Z,"24km SW of Coalinga, California",earthquake
2014-10-15T06:15:36.170Z,37.4775,-118.691,1.99,0.31,ml,7,129.03,0.017,,nn,nn00464075,2014-10-15T06:16:55.772Z,"24km WNW of West Bishop, California",earthquake
2014-10-15T06:14:03.970Z,37.4828333,-118.7896667,6.36,1.1,md,26,154,0.05431,0.05,nc,nc72327606,2014-10-25T02:09:08.266Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T06:07:47.360Z,33.4623333,-116.348,10.32,0.72,ml,16,145,0.08902,0.14,ci,ci37279232,2014-10-15T19:18:55.238Z,"21km SSW of Vista Santa Rosa, California",earthquake
2014-10-15T05:54:20.000Z,65.1245,-149.0755,8.1,0.7,ml,,,,0.57,ak,ak11419820,2014-10-20T19:58:50.131Z,"58km WNW of Ester, Alaska",earthquake
2014-10-15T05:50:08.740Z,37.6616667,-118.8503333,4.48,0.48,md,19,95,0.0263,0.04,nc,nc72327596,2014-10-24T22:06:06.317Z,"10km E of Mammoth Lakes, California",earthquake
2014-10-15T05:34:05.780Z,38.822,-122.8413333,2.41,0.32,md,14,79,0.005048,0.03,nc,nc72327586,2014-10-23T04:55:06.703Z,"8km NW of The Geysers, California",earthquake
2014-10-15T05:33:30.000Z,50.3124,177.5092,29.4,3.1,ml,,,,0.61,ak,ak11423958,2014-10-20T20:03:11.516Z,"194km SSW of Little Sitkin Island, Alaska",earthquake
2014-10-15T05:29:02.000Z,60.3339,-151.7382,69.6,1.9,ml,,,,0.65,ak,ak11419818,2014-10-20T19:57:58.859Z,"24km W of Cohoe, Alaska",earthquake
2014-10-15T05:14:37.000Z,63.5354,-150.9529,10.8,0.7,ml,,,,0.36,ak,ak11419802,2014-10-20T19:58:49.382Z,"101km W of Cantwell, Alaska",earthquake
2014-10-15T05:08:00.200Z,43.7257,-121.3158,2.3,-0.9,Md,,187.2,0.00898315,0.07,uw,uw60893012,2014-10-15T18:41:00.077Z,"16km SE of Three Rivers, Oregon",earthquake
2014-10-15T05:04:24.000Z,62.2129,-150.1332,14.6,1,ml,,,,0.43,ak,ak11419800,2014-10-20T19:58:48.413Z,"12km S of Talkeetna, Alaska",earthquake
2014-10-15T05:01:38.120Z,37.4801667,-118.782,6.27,0.45,md,8,164,0.1159,0.02,nc,nc72327581,2014-10-25T02:21:09.665Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-15T04:58:51.420Z,38.8231659,-122.8434982,2.62,1.02,md,16,74,0.01133,0.02,nc,nc72327576,2014-10-15T05:38:05.202Z,"9km NW of The Geysers, California",earthquake
2014-10-15T04:54:00.750Z,37.4836667,-118.7883333,6.31,0.93,md,23,154,0.05318,0.02,nc,nc72327571,2014-10-25T02:21:09.663Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T04:50:53.220Z,37.4825,-118.7798333,8.44,0.71,md,12,151,0.1143,0.02,nc,nc72327566,2014-10-25T01:47:05.812Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-15T04:48:23.000Z,60.8367,-151.5361,20,1.7,ml,,,,0.7,ak,ak11419796,2014-10-20T20:00:02.635Z,"21km NW of Nikiski, Alaska",earthquake
2014-10-15T04:46:36.660Z,37.4928333,-118.7736667,4.46,0.76,md,11,144,0.1066,0.03,nc,nc72327561,2014-10-25T01:45:05.563Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T04:44:40.000Z,54.4858,-164.0182,108.9,2.3,ml,,,,0.56,ak,ak11423953,2014-10-20T20:02:46.136Z,"56km SW of False Pass, Alaska",earthquake
2014-10-15T04:36:16.020Z,36.5733333,-121.1376667,11.1,1.55,md,35,41,0.04223,0.05,nc,nc72327556,2014-10-25T05:18:05.043Z,"23km NE of Soledad, California",earthquake
2014-10-15T04:35:19.780Z,37.4778333,-118.793,5.33,0.76,md,12,158,0.1156,0.03,nc,nc71087504,2014-10-25T01:41:05.161Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T04:29:37.950Z,33.8661667,-116.8381667,14.25,0.5,ml,23,79,0.047,0.29,ci,ci37279224,2014-10-15T17:45:50.730Z,"7km SSE of Banning, California",earthquake
2014-10-15T04:24:39.290Z,37.5476667,-118.8066667,11.02,0.61,md,10,167,0.04589,0.05,nc,nc72327546,2014-10-25T01:20:02.975Z,"18km SE of Mammoth Lakes, California",earthquake
2014-10-15T04:18:00.000Z,63.1784,-143.3934,1,2.2,ml,,,,0.58,ak,ak11419783,2014-10-20T19:57:57.685Z,"27km SW of Tok, Alaska",earthquake
2014-10-15T04:12:37.850Z,37.4815,-118.779,6.51,0.8,md,14,151,0.1154,0.02,nc,nc72327536,2014-10-25T01:41:05.163Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-15T04:05:41.780Z,33.861,-116.8518333,14.97,0.75,ml,25,80,0.05293,0.23,ci,ci37279216,2014-10-15T17:46:08.870Z,"7km SSE of Banning, California",earthquake
2014-10-15T04:03:01.000Z,61.3207,-146.6965,20.1,1.2,ml,,,,0.56,ak,ak11419766,2014-10-20T19:57:56.689Z,"28km NW of Valdez, Alaska",earthquake
2014-10-15T03:59:55.840Z,14.6894,-92.4808,86.59,4.8,mb,,134,1.617,0.83,us,usb000smaq,2014-10-15T12:02:27.462Z,"7km WSW of Puerto Madero, Mexico",earthquake
2014-10-15T03:57:19.000Z,62.6151,-151.0396,84.4,1.4,ml,,,,0.54,ak,ak11419764,2014-10-20T19:57:55.541Z,"57km NW of Talkeetna, Alaska",earthquake
2014-10-15T03:53:34.000Z,61.5919,-146.5427,21.6,1.8,ml,,,,0.58,ak,ak11419759,2014-10-20T19:57:54.865Z,"52km NNW of Valdez, Alaska",earthquake
2014-10-15T03:51:16.110Z,38.5832,141.6933,58.18,4.8,mb,,134,1.007,1.25,us,usb000sman,2014-10-15T22:46:28.634Z,"38km ENE of Ishinomaki, Japan",earthquake
2014-10-15T03:50:04.000Z,62.1978,-150.1028,28.7,1.3,ml,,,,0.58,ak,ak11419758,2014-10-20T19:58:47.624Z,"13km WNW of Y, Alaska",earthquake
2014-10-15T03:47:47.000Z,65.1418,-163.9998,3,2.8,ml,,,,0.82,ak,ak11423947,2014-10-20T20:03:28.241Z,"97km NE of Nome, Alaska",earthquake
2014-10-15T03:37:00.580Z,37.4791667,-118.7875,6.81,0.84,md,12,155,0.05306,0.02,nc,nc72327526,2014-10-16T22:35:09.180Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T03:35:20.200Z,18.0711,-67.2307,26,1.9,Md,3,291.6,0.13115403,0.12,pr,pr14288002,2014-10-15T07:37:15.030Z,"4km W of Puerto Real, Puerto Rico",earthquake
2014-10-15T03:25:20.980Z,37.4796667,-118.789,4.86,0.71,md,9,155,0.1147,0.05,nc,nc72327521,2014-10-25T01:08:06.699Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T03:21:38.500Z,43.7242,-121.313,1.9,-0.9,Md,,169.2,0.00898315,0.02,uw,uw60892987,2014-10-15T18:43:40.394Z,"16km SE of Three Rivers, Oregon",earthquake
2014-10-15T03:18:00.000Z,62.5751,-151.2281,80.1,1.1,ml,,,,0.38,ak,ak11419757,2014-10-20T19:58:16.697Z,"64km WNW of Talkeetna, Alaska",earthquake
2014-10-15T03:11:02.000Z,60.4867,-143.1165,7.6,1,ml,,,,0.34,ak,ak11419755,2014-10-20T20:00:05.639Z,"60km NW of Cape Yakataga, Alaska",earthquake
2014-10-15T03:10:59.560Z,37.4781667,-118.7845,7.14,0.84,md,15,154,0.05088,0.03,nc,nc72327516,2014-10-23T04:24:03.364Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-15T03:07:26.601Z,38.4795,-118.0661,0,0.87,ml,5,303.55,0.084,0.0259,nn,nn00464062,2014-10-20T15:53:08.578Z,"44km SSW of Gabbs, Nevada",earthquake
2014-10-15T03:06:27.510Z,37.4815,-118.7906667,3.5,0.66,md,10,155,0.1126,0.02,nc,nc72327511,2014-10-25T01:05:06.390Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T03:01:33.320Z,37.481,-118.788,6.66,0.84,md,13,155,0.05319,0.02,nc,nc72327506,2014-10-20T15:53:01.260Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T02:58:38.000Z,33.4046667,-116.372,9.35,1.36,ml,41,98,0.07784,0.18,ci,ci37279208,2014-10-17T23:55:12.890Z,"16km N of Borrego Springs, California",earthquake
2014-10-15T02:54:45.500Z,48.6753,-121.616,8.5,1.1,Md,,162,0.17966306,0.05,uw,uw60892982,2014-10-15T18:45:11.577Z,"21km N of Rockport, Washington",earthquake
2014-10-15T02:54:38.891Z,38.4831,-118.0614,0,1.3,ml,5,303.63,0.089,0.0458,nn,nn00464059,2014-10-15T22:22:12.031Z,"44km SSW of Gabbs, Nevada",earthquake
2014-10-15T02:51:27.000Z,57.5404,-154.1858,35,2.2,ml,,,,0.66,ak,ak11419754,2014-10-20T19:57:53.890Z,"12km W of Larsen Bay, Alaska",earthquake
2014-10-15T02:43:43.600Z,45.3175,-121.6467,7.7,0.6,Md,,205.2,0.00898315,0.06,uw,uw60892972,2014-10-15T18:46:16.690Z,"26km E of Mount Hood Village, Oregon",earthquake
2014-10-15T02:20:51.000Z,63.9291,-148.9545,0,2.1,ml,,,,0.5,ak,ak11419749,2014-10-20T20:00:01.469Z,"8km N of Healy, Alaska",earthquake
2014-10-15T02:20:33.000Z,61.4056,-148.4356,31.5,0.9,ml,,,,0.6,ak,ak11419752,2014-10-20T19:59:28.113Z,"35km ESE of Butte, Alaska",earthquake
2014-10-15T02:07:24.620Z,37.6658333,-118.8608333,4.33,0.53,md,17,104,0.03416,0.05,nc,nc72327496,2014-10-25T02:56:30.500Z,"10km E of Mammoth Lakes, California",earthquake
2014-10-15T02:06:26.000Z,51.7777,179.7341,92.3,2.5,ml,,,,0.36,ak,ak11423941,2014-10-20T20:03:44.799Z,"21km SSE of Semisopochnoi Island, Alaska",earthquake
2014-10-15T02:06:08.690Z,33.977,-116.856,21.85,1.29,ml,41,50,0.07049,0.18,ci,ci37279200,2014-10-17T23:51:18.670Z,"6km NNE of Banning, California",earthquake
2014-10-15T01:49:00.380Z,38.8165016,-122.8174973,3.08,0.87,md,21,60,0.009,0.02,nc,nc72327491,2014-10-15T02:08:06.183Z,"6km NW of The Geysers, California",earthquake
2014-10-15T01:47:12.000Z,61.3307,-152.2542,4.5,0.9,ml,,,,0.5,ak,ak11419744,2014-10-20T19:57:53.045Z,"88km NW of Nikiski, Alaska",earthquake
2014-10-15T01:45:03.000Z,64.7551,-148.9918,20.2,0.5,ml,,,,0.78,ak,ak11419745,2014-10-20T19:59:25.457Z,"20km NNE of North Nenana, Alaska",earthquake
2014-10-15T01:34:14.200Z,46.1672,-122.672,5.5,0.3,Md,,298.8,0.21559567,0.23,uw,uw60892957,2014-10-15T18:48:01.864Z,"18km E of Kelso, Washington",earthquake
2014-10-15T01:25:48.230Z,-2.097,-79.1402,117.84,4.7,mb,,110,2.419,0.73,us,usb000sma2,2014-10-15T14:50:25.776Z,"32km ENE of Coronel Marcelino Mariduena, Ecuador",earthquake
2014-10-15T01:25:24.000Z,65.1156,-148.9839,9.4,0.8,ml,,,,0.67,ak,ak11419735,2014-10-20T19:57:51.700Z,"54km WNW of Ester, Alaska",earthquake
2014-10-15T01:14:00.700Z,46.4093,-122.2405,11.5,-0.1,Md,,302.4,0.06288207,0.08,uw,uw60093508,2014-10-17T02:28:19.910Z,"16km S of Morton, Washington",earthquake
2014-10-15T01:13:37.000Z,65.1672,-148.9709,3.5,0.6,ml,,,,0.74,ak,ak11419734,2014-10-20T19:59:23.706Z,"57km NW of Ester, Alaska",earthquake
2014-10-15T01:06:07.300Z,17.8829,-66.9495,13,1.8,Md,4,270,0.11318773,0.02,pr,pr14288001,2014-10-15T03:57:06.981Z,"10km SSW of Guanica, Puerto Rico",earthquake
2014-10-15T01:03:38.000Z,53.5174,-165.3643,37.3,1.9,ml,,,,0.45,ak,ak11419732,2014-10-20T19:59:22.817Z,"73km SSE of Akutan, Alaska",earthquake
2014-10-15T00:55:18.000Z,63.5107,-150.7535,16.9,1,ml,,,,0.75,ak,ak11423935,2014-10-20T20:02:50.788Z,"90km W of Cantwell, Alaska",earthquake
2014-10-15T00:55:06.000Z,37.4837,-118.783,7.4,1,Md,18,151.2,0.04850903,0.03,nc,nc72327481,2014-10-23T04:09:06.742Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T00:54:41.000Z,61.2951,-150.7827,64.6,1.7,ml,,,,0.67,ak,ak11419730,2014-10-20T19:57:50.324Z,"48km W of Anchorage, Alaska",earthquake
2014-10-15T00:47:56.740Z,38.8211667,-122.7658333,3.45,0.28,md,12,80,0.009822,0.02,nc,nc72327476,2014-10-23T03:55:05.319Z,"3km W of Cobb, California",earthquake
2014-10-15T00:46:27.000Z,62.9939,-149.7215,83.9,1.3,ml,,,,0.51,ak,ak11419728,2014-10-20T19:57:49.357Z,"58km SW of Cantwell, Alaska",earthquake
2014-10-15T00:42:10.860Z,33.6005,-116.8166667,10.19,0.05,ml,16,101,0.03925,0.09,ci,ci37279192,2014-10-17T23:38:39.720Z,"14km WNW of Anza, California",earthquake
2014-10-15T00:41:19.000Z,59.7647,-153.2738,128.3,1.9,ml,,,,0.45,ak,ak11423932,2014-10-20T20:02:43.096Z,"81km W of Anchor Point, Alaska",earthquake
2014-10-15T00:39:12.294Z,39.1008,-119.638,11.6969,1.21,ml,22,74.36,0.032,0.1242,nn,nn00464041,2014-10-15T08:01:45.941Z,"9km NE of Johnson Lane, Nevada",earthquake
2014-10-15T00:25:13.300Z,37.4761667,-118.807,6.96,0.7,md,10,173,0.06885,0.04,nc,nc72327471,2014-10-27T18:36:05.159Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-15T00:17:54.000Z,65.1684,-149.0193,5.8,0.9,ml,,,,0.76,ak,ak11419665,2014-10-20T20:00:00.385Z,"59km NW of Ester, Alaska",earthquake
2014-10-15T00:15:17.600Z,18.2796,-68.2175,104,3.3,Md,12,219.6,0.28027437,0.28,pr,pr14288000,2014-10-21T22:47:29.000Z,"38km SSE of Punta Cana, Dominican Republic",earthquake
2014-10-15T00:08:16.000Z,63.2045,-150.55,117,1.9,ml,,,,0.46,ak,ak11419662,2014-10-20T19:57:48.406Z,"82km WSW of Cantwell, Alaska",earthquake
2014-10-14T23:57:50.910Z,5.2875,-77.9507,40.99,4.4,mb,,120,3.642,0.95,us,usb000sm92,2014-10-22T21:35:56.000Z,"74km WNW of Pizarro, Colombia",earthquake
2014-10-14T23:56:00.470Z,35.99,-120.5521667,3.41,0.75,md,24,78,0.009847,0.08,nc,nc72327466,2014-10-23T03:15:42.170Z,"23km SW of Coalinga, California",earthquake
2014-10-14T23:54:14.000Z,61.9273,-151.2041,70.5,2,ml,,,,0.51,ak,ak11419653,2014-10-17T20:11:14.487Z,"64km WNW of Willow, Alaska",earthquake
2014-10-14T23:49:45.220Z,38.8286667,-122.8593369,2.07,0.54,md,7,136,0.01344,0.07,nc,nc72327461,2014-10-14T23:51:22.290Z,"10km WNW of The Geysers, California",earthquake
2014-10-14T23:47:19.000Z,52.8089,-169.4561,4.7,2.2,ml,12,197.999984160001,,0.38,ak,ak11421920,2014-10-17T20:10:41.474Z,"42km WSW of Nikolski, Alaska",earthquake
2014-10-14T23:43:46.810Z,38.8223343,-122.855835,2.56,0.57,md,7,151,0.02272,0.02,nc,nc72327456,2014-10-14T23:45:22.230Z,"9km WNW of The Geysers, California",earthquake
2014-10-14T23:41:13.070Z,-23.6143,179.1564,535.97,4.6,mb,,56,5.93,0.77,us,usb000sm8x,2014-10-22T22:48:19.000Z,"South of the Fiji Islands",earthquake
2014-10-14T23:40:18.920Z,37.4795,-118.791,6.33,1.01,md,26,157,0.05576,0.03,nc,nc72327451,2014-10-25T02:56:01.640Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-14T23:35:35.050Z,38.838,-122.8296667,2.69,0.45,md,16,52,0.004583,0.01,nc,nc72327446,2014-10-23T02:54:38.740Z,"9km W of Cobb, California",earthquake
2014-10-14T23:34:10.230Z,37.4806667,-118.7843333,6.78,1.16,md,22,154,0.05034,0.05,nc,nc72327441,2014-10-25T01:47:05.816Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-14T23:22:53.050Z,33.1756667,-115.6278333,1.1,1.52,ml,23,49,0.008653,0.27,ci,ci37279184,2014-10-17T23:37:26.951Z,"11km WNW of Calipatria, California",earthquake
2014-10-14T23:20:37.000Z,59.9794,-152.8655,86.5,1.7,ml,22,61.1999951040004,,0.41,ak,ak11421919,2014-10-17T20:11:56.613Z,"56km S of Redoubt Volcano, Alaska",earthquake
2014-10-14T23:19:18.000Z,46.6282,-120.4983,0,2,Md,,104.4,0.10779783,0.3,uw,uw60892897,2014-10-14T23:39:31.928Z,"2km NNE of Yakima, Washington",quarry
2014-10-14T23:05:48.000Z,65.0141,-147.2606,0,1,ml,,,,0.43,ak,ak11419511,2014-10-17T20:11:13.673Z,"27km NNE of Badger, Alaska",earthquake
2014-10-14T23:04:59.990Z,37.4743333,-118.7918333,3.85,0.76,md,10,159,0.1192,0.03,nc,nc72327426,2014-10-25T02:17:04.233Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-14T22:54:31.530Z,37.4805,-118.7856667,7.09,0.99,md,19,154,0.05141,0.03,nc,nc72327416,2014-10-24T21:25:01.832Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-14T22:52:11.190Z,26.2329,127.3746,53.25,5.4,mb,,47,3.487,1.33,us,usb000sm8k,2014-10-15T09:48:42.384Z,"30km W of Naha-shi, Japan",earthquake
2014-10-14T22:47:43.090Z,37.4841667,-118.7866667,6.18,1.1,md,19,152,0.05183,0.03,nc,nc72327406,2014-10-15T23:23:05.598Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-14T22:46:38.030Z,37.4776667,-118.794,5.59,0.74,md,12,158,0.1156,0.03,nc,nc72327411,2014-10-25T02:02:02.489Z,"24km SE of Mammoth Lakes, California",earthquake
